id,long,lat,banco,red,ubicacion,localidad,terminales,no_vidente,dolares,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
40136,-58.46047027,-34.56570529,Banco Santander Rio,BANELCO,CRAMER AV. Y ECHEVERRIA,CABA,3,FALSE,FALSE,CRAMER AV.,0,ECHEVERRIA,Belgrano,Comuna 13,,
40288,-58.40586533,-34.65743965,Banco Santander Rio,BANELCO,"CRUZ, OSVALDO Y PEPIRI",CABA,1,FALSE,FALSE,"CRUZ, OSVALDO",0,PEPIRI,Nueva Pompeya,Comuna 4,,
40291,-58.45347721,-34.56270071,Banco Santander Rio,BANELCO,CUBA 1920,CABA,2,FALSE,FALSE,CUBA,1920,,Belgrano,Comuna 13,1428,C1428AED
40573,-58.49735067,-34.59838081,BBVA Banco Frances,BANELCO,CUENCA 3401,CABA,3,FALSE,FALSE,CUENCA,3401,,Villa Del Parque,Comuna 11,1417,C1417ABG
41292,-58.49814681,-34.59790524,ICBC,BANELCO,CUENCA 3470,CABA,2,FALSE,FALSE,CUENCA,3470,,Villa Del Parque,Comuna 11,1417,C1417ABH
41210,-58.49785555,-34.59761007,HSBC Bank Argentina,BANELCO,CUENCA 3479,CABA,2,FALSE,FALSE,CUENCA,3479,,Villa Del Parque,Comuna 11,1417,C1417ABG
40330,-58.47383321,-34.63086961,Banco Santander Rio,BANELCO,CUENCA Y YERBAL,CABA,1,FALSE,FALSE,CUENCA,0,YERBAL,Flores,Comuna 7,,
39903,-58.45830723,-34.64178944,Banco Itau,BANELCO,"CULPINA Y PERON, EVA AV.",CABA,1,FALSE,FALSE,CULPINA,0,"PERON, EVA AV.",Flores,Comuna 7,,
41324,-58.36370352,-34.61170401,ICBC,BANELCO,"DEALESSI, PIERINA Y VILLAFLOR, AZUCENA",CABA,2,FALSE,FALSE,"DEALESSI, PIERINA",0,"VILLAFLOR, AZUCENA",Puerto Madero,Comuna 1,,
39802,-58.371441,-34.61742186,Banco Itau,BANELCO,DEFENSA 818,CABA,3,FALSE,FALSE,DEFENSA,818,,San Telmo,Comuna 1,1065,C1065AAP
41170,-58.37066724,-34.62949588,HSBC Bank Argentina,BANELCO,"DEFENSA Y GARCIA, MARTIN AV.",CABA,1,FALSE,FALSE,DEFENSA,0,"GARCIA, MARTIN AV.",Barracas,Comuna 4,,
40771,-58.37244622,-34.61489224,Banco Galicia,BANELCO,DEFENSA Y MEXICO,CABA,1,FALSE,FALSE,DEFENSA,0,MEXICO,Monserrat,Comuna 1,,
41375,-58.37185519,-34.61475744,ICBC,BANELCO,DEFENSA Y MEXICO,CABA,1,FALSE,FALSE,DEFENSA,0,MEXICO,Monserrat,Comuna 1,,
40598,-58.41739483,-34.64583493,BBVA Banco Frances,BANELCO,DEKAY Y QUILMES,CABA,1,FALSE,FALSE,DEKAY,0,QUILMES,Nueva Pompeya,Comuna 4,,
40329,-58.41739984,-34.64641174,Banco Santander Rio,BANELCO,DEKAY Y QUILMES,CABA,1,FALSE,FALSE,DEKAY,0,QUILMES,Nueva Pompeya,Comuna 4,,
41310,-58.37190033,-34.59498294,ICBC,BANELCO,DELLA PAOLERA 265,CABA,3,FALSE,FALSE,"DELLA PAOLERA, CARLOS M.",265,,Retiro,Comuna 1,1001,C1001ADA
41151,-58.37035559,-34.59633373,HSBC Bank Argentina,BANELCO,"DELLA PAOLERA, CARLOS M. Y MADERO, EDUARDO AV.",CABA,1,FALSE,FALSE,"DELLA PAOLERA, CARLOS M.",0,"MADERO, EDUARDO AV.",Retiro,Comuna 1,,
40925,-58.43217479,-34.56618904,Banco Galicia,BANELCO,"DEL LIBERTADOR AV. Y MATIENZO, BENJAMIN, TENIENTE",CABA,2,FALSE,FALSE,DEL LIBERTADOR AV.,0,"MATIENZO, BENJAMIN, TENIENTE",Palermo,Comuna 14,,
40359,-58.44911262,-34.55530401,Banco Santander Rio,BANELCO,DEL LIBERTADOR AV. Y OLAZABAL,CABA,2,FALSE,FALSE,DEL LIBERTADOR AV.,0,OLAZABAL,Belgrano,Comuna 13,,
39810,-58.39979684,-34.58260027,Banco Itau,BANELCO,DEL LIBERTADOR AV. Y PEREYRA LUCENA,CABA,2,FALSE,FALSE,DEL LIBERTADOR AV.,0,PEREYRA LUCENA,Palermo,Comuna 14,,
41367,-58.40703302,-34.57870725,ICBC,BANELCO,"DEL LIBERTADOR AV. Y SALGUERO, JERONIMO",CABA,2,FALSE,FALSE,DEL LIBERTADOR AV.,0,"SALGUERO, JERONIMO",Palermo,Comuna 14,,
41140,-58.40692901,-34.57866635,HSBC Bank Argentina,BANELCO,"DEL LIBERTADOR AV. Y SALGUERO, JERONIMO",CABA,2,FALSE,FALSE,DEL LIBERTADOR AV.,0,"SALGUERO, JERONIMO",Palermo,Comuna 14,,
40791,-58.40689061,-34.57872015,Banco Galicia,BANELCO,"DEL LIBERTADOR AV. Y SALGUERO, JERONIMO",CABA,2,FALSE,FALSE,DEL LIBERTADOR AV.,0,"SALGUERO, JERONIMO",Palermo,Comuna 14,,
41036,-58.40843727,-34.57791082,CitiBank,BANELCO,"DEL LIBERTADOR AV. Y SCALABRINI ORTIZ, RAUL",CABA,2,FALSE,FALSE,DEL LIBERTADOR AV.,0,"SCALABRINI ORTIZ, RAUL",Palermo,Comuna 14,,
39977,-58.50625454,-34.5716123,Banco Macro,BANELCO,DE LOS CONSTITUYENTES AV. Y PIRAN,CABA,1,FALSE,FALSE,DE LOS CONSTITUYENTES AV.,0,PIRAN,Villa Urquiza,Comuna 12,,
40907,-58.37492608,-34.60861949,Banco Galicia,BANELCO,DE MAYO AV. Y PERU,CABA,3,FALSE,FALSE,DE MAYO AV.,0,PERU,Monserrat,Comuna 1,,
40864,-58.37886784,-34.60887547,Banco Galicia,BANELCO,DE MAYO AV. Y TACUARI,CABA,1,FALSE,FALSE,DE MAYO AV.,0,TACUARI,Monserrat,Comuna 1,,
40345,-58.42522116,-34.61789385,Banco Santander Rio,BANELCO,"DEVOTO, FORTUNATO Y REPUBLICA BOLIVARIANA DE VENEZUELA",CABA,1,FALSE,FALSE,"DEVOTO, FORTUNATO",0,REPUBLICA BOLIVARIANA DE VENEZUELA,Almagro,Comuna 5,,
40983,-58.52373338,-34.59912524,Banco Galicia,BANELCO,Diagonal 41 - Colectora General Jose Maria Paz Y 402 - Luis Agote,Saenz PeÒa,1,FALSE,FALSE,Diagonal 41 - Colectora General Jose Maria Paz,0,402 - Luis Agote,Villa Devoto,Comuna 11,,
40977,-58.42638496,-34.56945654,Banco Galicia,BANELCO,DORREGO AV. Y DEL LIBERTADOR AV.,CABA,1,FALSE,FALSE,DORREGO AV.,0,DEL LIBERTADOR AV.,Palermo,Comuna 14,,
40344,-58.43596531,-34.57527583,Banco Santander Rio,BANELCO,DORREGO Y PARAGUAY,CABA,1,FALSE,FALSE,DORREGO,0,PARAGUAY,Palermo,Comuna 14,,
40778,-58.42292324,-34.64246452,Banco Galicia,BANELCO,DRUMOND Y LA PLATA AV.,CABA,2,FALSE,FALSE,DRUMOND,0,LA PLATA AV.,Nueva Pompeya,Comuna 4,,
41317,-58.39079728,-34.63055561,ICBC,BANELCO,"ECHAGUE, PEDRO Y ENTRE RIOS AV.",CABA,2,FALSE,FALSE,"ECHAGUE, PEDRO",0,ENTRE RIOS AV.,Parque Patricios,Comuna 4,,
40247,-58.45653632,-34.6416045,Banco Santander Rio,BANELCO,ECHEANDIA 2602,CABA,3,FALSE,FALSE,ECHEANDIA,2602,,Flores,Comuna 7,1406,C1406HRB
39965,-58.43682558,-34.55151098,Banco Macro,BANELCO,"ECHEVERRIA Y FIGUEROA ALCORTA, PRES. AV.",CABA,1,FALSE,FALSE,ECHEVERRIA,0,"FIGUEROA ALCORTA, PRES. AV.",Belgrano,Comuna 13,,
41027,-58.40315226,-34.59419102,CitiBank,BANELCO,ECUADOR Y SANTA FE AV.,CABA,4,FALSE,FALSE,ECUADOR,0,SANTA FE AV.,Recoleta,Comuna 2,,
41194,-58.42593899,-34.5896204,HSBC Bank Argentina,BANELCO,EL SALVADOR Y MALABIA,CABA,1,FALSE,FALSE,EL SALVADOR,0,MALABIA,Palermo,Comuna 14,,
40128,-58.39118039,-34.62734273,Banco Santander Rio,BANELCO,"ENTRE RIOS AV. Y GARAY, JUAN DE AV.",CABA,2,FALSE,FALSE,ENTRE RIOS AV.,0,"GARAY, JUAN DE AV.",Parque Patricios,Comuna 4,,
41059,-58.39240758,-34.61819652,CitiBank,BANELCO,ENTRE RIOS AV. Y INDEPENDENCIA AV.,CABA,1,FALSE,FALSE,ENTRE RIOS AV.,0,INDEPENDENCIA AV.,San Cristobal,Comuna 3,,
40483,-58.39120883,-34.61790902,Banco Supervielle,BANELCO,ENTRE RIOS AV. Y INDEPENDENCIA AV.,CABA,2,FALSE,FALSE,ENTRE RIOS AV.,0,INDEPENDENCIA AV.,Monserrat,Comuna 1,,
40636,-58.39166732,-34.61458734,BBVA Banco Frances,BANELCO,ENTRE RIOS AV. Y REPUBLICA BOLIVARIANA DE VENEZUELA,CABA,3,FALSE,FALSE,ENTRE RIOS AV.,0,REPUBLICA BOLIVARIANA DE VENEZUELA,Monserrat,Comuna 1,,
40999,-58.48581133,-34.6197471,Banco Galicia,BANELCO,"ESCALADA DE SAN MARTIN, R. Y LAMARCA, EMILIO",CABA,2,FALSE,FALSE,"ESCALADA DE SAN MARTIN, R.",0,"LAMARCA, EMILIO",Villa Santa Rita,Comuna 11,,
40701,-58.37782929,-34.6060607,BBVA Banco Frances,BANELCO,ESMERALDA 199,CABA,2,FALSE,FALSE,ESMERALDA,199,,San Nicolas,Comuna 1,1035,C1035ABC
40122,-58.37844745,-34.59766642,Banco Santander Rio,BANELCO,ESMERALDA Y PARAGUAY,CABA,2,FALSE,FALSE,ESMERALDA,0,PARAGUAY,Retiro,Comuna 1,,
41129,-58.37855583,-34.59508366,HSBC Bank Argentina,BANELCO,ESMERALDA Y SANTA FE AV.,CABA,2,FALSE,FALSE,ESMERALDA,0,SANTA FE AV.,Retiro,Comuna 1,,
40571,-58.37749243,-34.6012112,BBVA Banco Frances,BANELCO,ESMERALDA Y TUCUMAN,CABA,1,FALSE,FALSE,ESMERALDA,0,TUCUMAN,San Nicolas,Comuna 1,,
40382,-58.35577587,-34.62242459,Banco Santander Rio,BANELCO,"ESPAÒA AV. Y LAFONE, QUEVEDO SAMUEL",CABA,1,FALSE,FALSE,ESPAÒA AV.,0,"LAFONE, QUEVEDO SAMUEL",Boca,Comuna 4,,
41104,-58.45830235,-34.60362966,HSBC Bank Argentina,BANELCO,ESPINOSA Y PAYSANDU,CABA,1,FALSE,FALSE,ESPINOSA,0,PAYSANDU,Paternal,Comuna 15,,
39762,-58.41818713,-34.65162211,Banco Comafi,BANELCO,ESQUIU 1039,CABA,1,FALSE,FALSE,ESQUIU,1039,,Nueva Pompeya,Comuna 4,1437,C1437JPC
41322,-58.42521083,-34.59963954,ICBC,BANELCO,ESTADO DE PALESTINA Y ROCAMORA,CABA,1,FALSE,FALSE,ESTADO DE PALESTINA,0,ROCAMORA,Almagro,Comuna 5,,
40354,-58.48473131,-34.55325219,Banco Santander Rio,BANELCO,ESTOMBA Y PAROISSIEN,CABA,1,FALSE,FALSE,ESTOMBA,0,PAROISSIEN,Saavedra,Comuna 12,,
40162,-58.36600265,-34.61552859,Banco Santander Rio,BANELCO,"EYLE, PETRONA Y MOREAU DE JUSTO, ALICIA AV.",CABA,2,FALSE,FALSE,"EYLE, PETRONA",0,"MOREAU DE JUSTO, ALICIA AV.",Puerto Madero,Comuna 1,,
40358,-58.36195008,-34.61575221,Banco Santander Rio,BANELCO,"EZCURRA, ENCARNACION Y MANSO JUANA",CABA,2,FALSE,FALSE,"EZCURRA, ENCARNACION",0,MANSO JUANA,Puerto Madero,Comuna 1,,
41235,-58.46061426,-34.67467708,ICBC,BANELCO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y ESCALADA AV.",CABA,1,FALSE,FALSE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,ESCALADA AV.,Villa Lugano,Comuna 8,,
40795,-58.46075807,-34.67444907,Banco Galicia,BANELCO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y ESCALADA AV.",CABA,3,FALSE,FALSE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,ESCALADA AV.,Villa Lugano,Comuna 8,,
41237,-58.45759374,-34.67545531,ICBC,BANELCO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y ESCALADA AV.",CABA,1,FALSE,FALSE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,ESCALADA AV.,Villa Lugano,Comuna 8,,
41095,-58.3877706,-34.63444231,HSBC Bank Argentina,BANELCO,FINOCHIETTO ENRIQUE DR. Y PERDRIEL,CABA,2,FALSE,FALSE,FINOCHIETTO ENRIQUE DR.,0,PERDRIEL,Barracas,Comuna 4,,
40649,-58.37492873,-34.62959677,BBVA Banco Frances,BANELCO,FINOCHIETTO ENRIQUE DR. Y TACUARI,CABA,1,FALSE,FALSE,FINOCHIETTO ENRIQUE DR.,0,TACUARI,Barracas,Comuna 4,,
40713,-58.37528844,-34.62936976,BBVA Banco Frances,BANELCO,FINOCHIETTO ENRIQUE DR. Y TACUARI,CABA,1,FALSE,FALSE,FINOCHIETTO ENRIQUE DR.,0,TACUARI,Barracas,Comuna 4,,
41093,-58.37502548,-34.60560397,HSBC Bank Argentina,BANELCO,FLORIDA 201,CABA,7,FALSE,FALSE,FLORIDA,201,,San Nicolas,Comuna 1,1005,C1005AAE
41103,-58.37518121,-34.60758591,HSBC Bank Argentina,BANELCO,FLORIDA 40,CABA,9,FALSE,FALSE,FLORIDA,40,,San Nicolas,Comuna 1,1005,C1005AAB
40541,-58.37553361,-34.5985634,BBVA Banco Frances,BANELCO,FLORIDA 802,CABA,3,FALSE,FALSE,FLORIDA,802,,Retiro,Comuna 1,1005,C1005AAR
40076,-58.37531199,-34.5963484,Banco Patagonia,BANELCO,FLORIDA 999,CABA,2,FALSE,FALSE,FLORIDA,999,,Retiro,Comuna 1,1005,C1005AAS
41023,-58.37539693,-34.59934327,CitiBank,BANELCO,FLORIDA Y VIAMONTE,CABA,6,FALSE,FALSE,FLORIDA,0,VIAMONTE,San Nicolas,Comuna 1,,
40880,-58.45394634,-34.58519037,Banco Galicia,BANELCO,"FOREST AV. Y LACROZE, FEDERICO AV.",CABA,4,FALSE,FALSE,FOREST AV.,0,"LACROZE, FEDERICO AV.",Chacarita,Comuna 15,,
40877,-58.40024561,-34.59006494,Banco Galicia,BANELCO,FRENCH Y PUEYRREDON AV.,CABA,3,FALSE,FALSE,FRENCH,0,PUEYRREDON AV.,Recoleta,Comuna 2,,
40059,-58.44584596,-34.60743841,Banco Patagonia,BANELCO,"GALLARDO, ANGEL AV. Y GAONA AV.",CABA,2,FALSE,FALSE,"GALLARDO, ANGEL AV.",0,GAONA AV.,Caballito,Comuna 6,,
40868,-58.44486911,-34.60734272,Banco Galicia,BANELCO,"GALLARDO, ANGEL AV. Y PUEYRREDON, HONORIO, DR. AV.",CABA,2,FALSE,FALSE,"GALLARDO, ANGEL AV.",0,"PUEYRREDON, HONORIO, DR. AV.",Caballito,Comuna 6,,
40991,-58.47411424,-34.62002776,Banco Galicia,BANELCO,GAONA AV. Y NAZCA AV.,CABA,2,FALSE,FALSE,GAONA AV.,0,NAZCA AV.,Villa Santa Rita,Comuna 11,,
41123,-58.36603871,-34.62370337,HSBC Bank Argentina,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",CABA,1,FALSE,FALSE,"GARAY, JUAN DE AV.",0,"HUERGO, ING. AV.",San Telmo,Comuna 1,,
40974,-58.3659486,-34.62372297,Banco Galicia,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",CABA,1,FALSE,FALSE,"GARAY, JUAN DE AV.",0,"HUERGO, ING. AV.",San Telmo,Comuna 1,,
41178,-58.42481472,-34.60662201,HSBC Bank Argentina,BANELCO,GASCON 450,CABA,3,FALSE,FALSE,GASCON,450,,Almagro,Comuna 5,1181,C1181ACH
39968,-58.37492485,-34.59130689,Banco Macro,BANELCO,"GILARDI, GILARDO Y RAMOS MEJIA, JOSE MARIA, DR. AV.",CABA,4,FALSE,FALSE,"GILARDI, GILARDO",0,"RAMOS MEJIA, JOSE MARIA, DR. AV.",Retiro,Comuna 1,,
40021,-58.43808071,-34.61900551,Banco Patagonia,BANELCO,"GIMENEZ, ANGEL M. Y HIDALGO",CABA,1,FALSE,FALSE,"GIMENEZ, ANGEL M.",0,HIDALGO,Caballito,Comuna 6,,
41280,-58.4992613,-34.62030864,ICBC,BANELCO,"GONZALEZ, ELPIDIO Y SEGUROLA AV.",CABA,1,FALSE,FALSE,"GONZALEZ, ELPIDIO",0,SEGUROLA AV.,Monte Castro,Comuna 10,,
40325,-58.46420845,-34.69286297,Banco Santander Rio,BANELCO,"GORDILLO, TIMOTEO Y ROCA, CNEL. AV.",CABA,1,FALSE,FALSE,"GORDILLO, TIMOTEO",0,"ROCA, CNEL. AV.",Villa Riachuelo,Comuna 8,,
40674,-58.5138409,-34.5908785,BBVA Banco Frances,BANELCO,GRIVEO Y SAN MARTIN AV.,CABA,3,FALSE,FALSE,GRIVEO,0,SAN MARTIN AV.,Villa Devoto,Comuna 11,,
40769,-58.5138409,-34.5908785,Banco Galicia,BANELCO,GRIVEO Y SAN MARTIN AV.,CABA,4,FALSE,FALSE,GRIVEO,0,SAN MARTIN AV.,Villa Devoto,Comuna 11,,
40068,-58.5138409,-34.5908785,Banco Patagonia,BANELCO,GRIVEO Y SAN MARTIN AV.,CABA,2,FALSE,FALSE,GRIVEO,0,SAN MARTIN AV.,Villa Devoto,Comuna 11,,
41113,-58.5138409,-34.5908785,HSBC Bank Argentina,BANELCO,GRIVEO Y SAN MARTIN AV.,CABA,2,FALSE,FALSE,GRIVEO,0,SAN MARTIN AV.,Villa Devoto,Comuna 11,,
40763,-58.42909831,-34.6000517,Banco Galicia,BANELCO,GUARDIA VIEJA 4558,CABA,1,FALSE,FALSE,GUARDIA VIEJA,4558,,Almagro,Comuna 5,1192,C1192AAZ
40243,-58.36376918,-34.60481115,Banco Santander Rio,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",CABA,1,FALSE,FALSE,"GUEMES, MACACHA",0,MANSO JUANA,Puerto Madero,Comuna 1,,
40194,-58.36232952,-34.60546138,Banco Santander Rio,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",CABA,2,FALSE,FALSE,"GUEMES, MACACHA",0,MANSO JUANA,Puerto Madero,Comuna 1,,
41013,-58.36375298,-34.60455705,CitiBank,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",CABA,2,FALSE,FALSE,"GUEMES, MACACHA",0,MANSO JUANA,Puerto Madero,Comuna 1,,
39708,-58.49249119,-34.60326489,Banco Columbia,BANELCO,HELGUERA Y NOGOYA,CABA,2,FALSE,FALSE,HELGUERA,0,NOGOYA,Villa Del Parque,Comuna 11,,
41035,-58.49662012,-34.59680682,CitiBank,BANELCO,HELGUERA Y SAN MARTIN AV.,CABA,1,FALSE,FALSE,HELGUERA,0,SAN MARTIN AV.,Agronomia,Comuna 15,,
40062,-58.39137173,-34.61039655,Banco Patagonia,BANELCO,HIPOLITO YRIGOYEN 1778,CABA,1,FALSE,FALSE,"YRIGOYEN, HIPOLITO AV.",1778,,Monserrat,Comuna 1,1089,C1089AAH
40129,-58.3722365,-34.60910781,Banco Santander Rio,BANELCO,HIPOLITO YRIGOYEN 402,CABA,5,FALSE,FALSE,"YRIGOYEN, HIPOLITO AV.",402,,Monserrat,Comuna 1,1086,C1086AAF
40929,-58.43477193,-34.58537686,Banco Galicia,BANELCO,"HONDURAS Y JUSTO, JUAN B. AV.",CABA,1,FALSE,FALSE,HONDURAS,0,"JUSTO, JUAN B. AV.",Palermo,Comuna 14,,
41334,-58.37589644,-34.63932768,ICBC,BANELCO,"HORNOS, GRAL. Y SUAREZ AV.",CABA,2,FALSE,FALSE,"HORNOS, GRAL.",0,SUAREZ AV.,Barracas,Comuna 4,,
40316,-58.36621959,-34.62012209,Banco Santander Rio,BANELCO,"HUERGO, ING. AV. Y HUMBERTO 1¬∞",CABA,1,FALSE,FALSE,"HUERGO, ING. AV.",0,HUMBERTO 1¬∞,Puerto Madero,Comuna 1,,
39993,-58.36658681,-34.60676918,Banco Patagonia,BANELCO,"HUERGO, ING. AV. Y LA RABIDA (N) AV.",CABA,2,FALSE,FALSE,"HUERGO, ING. AV.",0,LA RABIDA (N) AV.,Puerto Madero,Comuna 1,,
39976,-58.36747518,-34.61140519,Banco Macro,BANELCO,"HUERGO, ING. AV. Y MORENO",CABA,1,FALSE,FALSE,"HUERGO, ING. AV.",0,MORENO,Monserrat,Comuna 1,,
41048,-58.52632959,-34.64108448,CitiBank,BANELCO,IBARROLA Y MONTIEL,CABA,3,FALSE,FALSE,IBARROLA,0,MONTIEL,Liniers,Comuna 9,,
40758,-58.37878956,-34.63913296,Banco Galicia,BANELCO,"ICALMA Y SALMUN FEIJOO, JOSE AARON",CABA,2,FALSE,FALSE,ICALMA,0,"SALMUN FEIJOO, JOSE AARON",Barracas,Comuna 4,,
41058,-58.40620603,-34.64169029,CitiBank,BANELCO,IGUAZU Y LOS PATOS,CABA,1,FALSE,FALSE,IGUAZU,0,LOS PATOS,Parque Patricios,Comuna 4,,
41063,-58.36860757,-34.61689931,CitiBank,BANELCO,INDEPENDENCIA AV. Y PASEO COLON AV.,CABA,2,FALSE,FALSE,INDEPENDENCIA AV.,0,PASEO COLON AV.,San Telmo,Comuna 1,,
40212,-58.38236985,-34.61760436,Banco Santander Rio,BANELCO,INDEPENDENCIA AV. Y SALTA,CABA,3,FALSE,FALSE,INDEPENDENCIA AV.,0,SALTA,Monserrat,Comuna 1,,
39841,-58.52744889,-34.63971952,Banco Itau,BANELCO,JOSE LEON SUAREZ 44,CABA,2,FALSE,FALSE,"SUAREZ, JOSE LEON",44,,Liniers,Comuna 9,1408,C1408FNB
39787,-58.52744889,-34.63971952,Banco Itau,BANELCO,JOSE LEON SUAREZ 44,CABA,1,FALSE,FALSE,"SUAREZ, JOSE LEON",44,,Liniers,Comuna 9,1408,C1408FNB
41159,-58.51641798,-34.61045377,HSBC Bank Argentina,BANELCO,JOSE PEDRO VARELA 4750,CABA,1,FALSE,FALSE,"VARELA, JOSE PEDRO",4750,,Villa Devoto,Comuna 11,1417,C1417EYX
40939,-58.3738644,-34.63280634,Banco Galicia,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",CABA,1,FALSE,FALSE,"JOVELLANOS, GASPAR M. DE",0,"GARCIA, MARTIN AV.",Barracas,Comuna 4,,
40323,-58.37318037,-34.63208403,Banco Santander Rio,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",CABA,2,FALSE,FALSE,"JOVELLANOS, GASPAR M. DE",0,"GARCIA, MARTIN AV.",Barracas,Comuna 4,,
40105,-58.40804981,-34.58026144,Banco Santander Rio,BANELCO,J. SALGUERO 2727,CABA,3,FALSE,FALSE,"SALGUERO, JERONIMO",2727,,Palermo,Comuna 14,1425,C1425DEL
40265,-58.40390267,-34.57519521,Banco Santander Rio,BANELCO,J. SALGUERO 3212,CABA,3,FALSE,FALSE,"SALGUERO, JERONIMO",3212,,Palermo,Comuna 14,1425,C1425DFQ
39804,-58.3639388,-34.60155169,Banco Itau,BANELCO,JUANA MANSO 355,CABA,1,FALSE,FALSE,MANSO JUANA,355,,Puerto Madero,Comuna 1,1107,C1107CBG
39782,-58.36373105,-34.60340335,Banco Itau,BANELCO,JUANA MANSO 505,CABA,2,FALSE,FALSE,MANSO JUANA,505,,Puerto Madero,Comuna 1,1107,C1107CBK
40468,-58.43440311,-34.58487268,Banco Supervielle,BANELCO,JUAN B. JUSTO 1447,CABA,2,FALSE,FALSE,"JUSTO, JUAN B. AV.",1447,,Palermo,Comuna 14,1414,C1414CWD
39963,-58.37453243,-34.60586496,Banco Macro,BANELCO,JUAN D. PERON 562,CABA,1,FALSE,FALSE,"PERON, JUAN DOMINGO, TTE. GENERAL",562,,San Nicolas,Comuna 1,1038,C1038AAL
40220,-58.37761916,-34.59269329,Banco Santander Rio,BANELCO,JUNCAL 735,CABA,2,FALSE,FALSE,JUNCAL,735,,Retiro,Comuna 1,1062,C1062ABC
39880,-58.39729682,-34.59550058,Banco Itau,BANELCO,JUNIN Y SANTA FE AV.,CABA,2,FALSE,FALSE,JUNIN,0,SANTA FE AV.,Recoleta,Comuna 2,,
40340,-58.45270859,-34.55949185,Banco Santander Rio,BANELCO,JURAMENTO 1959,CABA,1,FALSE,FALSE,JURAMENTO AV.,1959,,Belgrano,Comuna 13,1428,C1428DNE
39962,-58.45805349,-34.56306005,Banco Macro,BANELCO,JURAMENTO 2558,CABA,2,FALSE,FALSE,JURAMENTO AV.,2558,,Belgrano,Comuna 13,1428,C1428DNR
41025,-58.48074522,-34.57789237,CitiBank,BANELCO,JURAMENTO Y TRIUNVIRATO AV.,CABA,3,FALSE,FALSE,JURAMENTO,0,TRIUNVIRATO AV.,Villa Urquiza,Comuna 12,,
40390,-58.42906716,-34.58090179,Banco Santander Rio,BANELCO,"JUSTO, JUAN B. AV. Y PARAGUAY",CABA,1,FALSE,FALSE,"JUSTO, JUAN B. AV.",0,PARAGUAY,Palermo,Comuna 14,,
41327,-58.4654073,-34.60975467,ICBC,BANELCO,"JUSTO, JUAN B. AV. Y TERRERO",CABA,1,FALSE,FALSE,"JUSTO, JUAN B. AV.",0,TERRERO,Villa Gral. Mitre,Comuna 11,,
41191,-58.44282979,-34.62984974,HSBC Bank Argentina,BANELCO,"LAFERRERE, GREGORIO DE Y MITRE, EMILIO",CABA,3,FALSE,FALSE,"LAFERRERE, GREGORIO DE",0,"MITRE, EMILIO",Parque Chacabuco,Comuna 7,,
40773,-58.46437727,-34.63922045,Banco Galicia,BANELCO,LAFUENTE AV. Y LANUS,CABA,1,FALSE,FALSE,LAFUENTE AV.,0,LANUS,Flores,Comuna 7,,
40231,-58.43734262,-34.66548878,Banco Santander Rio,BANELCO,"LAFUENTE Y RABANAL, FRANCISCO, INTENDENTE AV.",CABA,1,FALSE,FALSE,LAFUENTE,0,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,Comuna 8,,
40351,-58.47444077,-34.58053486,Banco Santander Rio,BANELCO,LA HAYA Y TRIUNVIRATO AV.,CABA,1,FALSE,FALSE,LA HAYA,0,TRIUNVIRATO AV.,Villa Ortuzar,Comuna 15,,
39909,-58.44320549,-34.62744658,Banco Itau,BANELCO,"LA NAVE Y MITRE, EMILIO",CABA,1,FALSE,FALSE,LA NAVE,0,"MITRE, EMILIO",Caballito,Comuna 6,,
40489,-58.45164732,-34.56317916,Banco Supervielle,BANELCO,LA PAMPA 2103,CABA,2,FALSE,FALSE,LA PAMPA,2103,,Belgrano,Comuna 13,1428,C1428EAK
39733,-58.47957087,-34.579083,Banco Comafi,BANELCO,LA PAMPA Y TRIUNVIRATO AV.,CABA,1,FALSE,FALSE,LA PAMPA,0,TRIUNVIRATO AV.,Villa Urquiza,Comuna 12,,
41288,-58.40253074,-34.60854455,ICBC,BANELCO,"LARREA Y MITRE, BARTOLOME",CABA,1,FALSE,FALSE,LARREA,0,"MITRE, BARTOLOME",Balvanera,Comuna 3,,
40339,-58.40081167,-34.59484225,Banco Santander Rio,BANELCO,LARREA Y SANTA FE AV.,CABA,3,FALSE,FALSE,LARREA,0,SANTA FE AV.,Recoleta,Comuna 2,,
